row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
31,Leonardo Hotel Bristol City,Temple Meads,Bristol,51.453928,-2.583266,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-bristol-city.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 104.00,10400,,£104 Price £104 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=855191,GBP 98.32,9832,78ff6495-a853-4034-ae53-62154e9fc7aa,855191,Leonardo Hotel Bristol City,Standard Double Room,20260706|20260707|W|164|855191|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~22062~-1668340054~N~~~NRF~~7B271860AB8C4AC178274226062505AAUK0001000100010522062,Omio/HBX,GBP -5.68,-568,
32,The Grand Bristol by Sunday,city centre,Bristol,51.455092,-2.593323,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/the-grand-hotel.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 66.00,6600,,£93 £66 Original price £93 Current price £66 £93.08 × 1 night £93.08 Getaway Deal - £26.99 This property is offering a discount on select stays between 26 Mar–30 Sept 2026. Total £66.09 Includes taxes and charges 29% off 29% off You’re getting a reduced rate because this property is offering a Getaw,54,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=8935,GBP 58.64,5864,abfedfbb-888a-4d9e-8bbd-6c714800b828,8935,The Grand Bristol by Sunday,Standard Double Room,20260706|20260707|W|164|8935|DBL.ST-1|BAR-22_RO-NRF|RO||1~1~0||N@07~A-SIC~2403a~-406988118~N~~~NRF~~A19B429A935E42A178274227819905AAUK000100010003052403a,Omio/HBX,GBP -7.36,-736,
33,Leonardo Hotel Cardiff,city centre,Cardiff,51.482769,-3.174339,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-cardiff.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 71.00,7100,Standard Single Room,£71 Price £71 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=9506,GBP 67.54,6754,42d019df-66ad-41fd-8fd7-ffa7cfcb2022,9506,Leonardo Hotel Cardiff,Standard Single Room,20260706|20260707|W|164|9506|SGL.ST-1|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~23643~-27419771~N~~~NRF~~F3392558703243A178274229575505AAUK0001000000000523643,Omio/HBX,GBP -3.46,-346,
34,Moxy York,city centre,York,53.959839,-1.075059,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-york.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=668755,,,,668755,Moxy York,,,n/a,,,booking_price_unavailable;omio_price_unavailable
35,Maldron Hotel Newcastle,city centre,Newcastle upon Tyne,54.971624,-1.616292,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-newcastle.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 143.65,14365,,£169 £144 Original price £169 Current price £144 £169 × 1 night £169 Getaway Deal - £25.35 This property is offering a discount on select stays between 26 Mar–30 Sept 2026. Total £143.65 Includes taxes and charges 15% off 15% off You’re getting a reduced rate because this property is offering a Geta,10,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=644116,GBP 152.15,15215,329eb123-7d58-4d93-9f93-9e27f72a6aaf,644116,Maldron Hotel Newcastle,Deluxe Triple Room,20260706|20260707|W|164|644116|TPL.DX|SALE RO AP|RO||1~1~0||N@07~A-SIC~20f98~449452658~N~~~NRF~~AA626D8984F9405178274232995805AAUK0001000100020520f98,Booking.com,+GBP 8.50,850,
36,ibis Cambridge Central Station,Central Station,Cambridge,52.195012,0.137584,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-cambridge.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 144.00,14400,Double SweetRoom,£144 Price £144 Includes taxes and charges,8,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=490601,GBP 135.28,13528,aba7bff8-c6f6-48b2-a2f4-49cf98626ff3,490601,ibis Cambridge Central Station,Standard Double Room,20260706|20260707|W|164|490601|DBL.ST-1|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~21c87~-631960104~N~~~NRF~~FC7D8E70F35D4AD178274234727905AAUK0001000100040521c87,Omio/HBX,GBP -8.72,-872,
37,Holiday Inn Express Portsmouth Gunwharf Quays by IHG,Gunwharf Quays,Portsmouth,50.795679,-1.104189,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/exhiportsmouth.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 125.00,12500,Double Room with Free Hot Breakfast - Accessible,£125 Price £125 Includes taxes and charges,12,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=37120,GBP 125.00,12500,dac4d964-9b11-4a82-9e28-c073361a6a43,37120,Holiday Inn Express Portsmouth Gunwharf Quays by IHG,Standard Room,20260706|20260707|W|164|37120|ROO.ST|ID_B2B_26|BB|IDS15|1~1~0||N@07~A-SIC~2007d~-1075306295~N~~~NRF~~2F19A6AE193746C178274236482005AAUK000100010002052007d,Tie,GBP 0.00,0,
38,ibis Portsmouth Centre,city centre,Portsmouth,50.795198,-1.092749,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-portsmouth.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 97.00,9700,Double SweetRoom,£97 Price £97 Includes taxes and charges,4,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=380643,GBP 96.61,9661,97869352-7f3f-4ccb-bb1b-3977085633c4,380643,ibis Portsmouth Centre,Standard Double Room,20260706|20260707|W|164|380643|DBL.ST-2|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~23d60~-1444546000~N~~~NRF~~661D6597C7844E5178274238223705AAUK0001000100010523d60,Omio/HBX,GBP -0.39,-39,
39,Moxy Plymouth,Millbay,Plymouth,50.368109,-4.15145,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-plymouth.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 108.00,10800,,£108 Price £108 Includes taxes and charges,20,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=1034211,GBP 114.49,11449,a9ab0ded-6e71-4875-b900-80d7bbe6d43a,1034211,Moxy Plymouth,Queen Bed Non Smoking Double Room,20260706|20260707|W|164|1034211|DBL.NM-QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~23172~547926788~N~~~NRF~~8667E98A385A4EE178274239969305AAUK0001000100010523172,Booking.com,+GBP 6.49,649,
40,Holiday Inn Express Aberdeen City Centre by IHG,city centre,Aberdeen,57.144528,-2.110222,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/expressbyholidayinnaberdeencitycentre.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 63.00,6300,Standard Room with Free Hot Breakfast,£63 Price £63 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=16604,GBP 63.00,6300,b2f4adf0-0900-46f1-a792-3673b70e0870,16604,Holiday Inn Express Aberdeen City Centre by IHG,Standard Double or Twin Room,20260706|20260707|W|163|16604|DBT.ST|ID_B2B_26|BB|IDS15|1~1~0||N@07~A-SIC~2003f~1317504180~N~~~NRF~~6BF211C0B33D4ED178274241681105AAUK000100010002052003f,Tie,GBP 0.00,0,
41,Leonardo Hotel Derby,city centre,Derby,52.926839,-1.477793,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-derby.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 107.00,10700,,£107 Price £107 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=113867,GBP 101.74,10174,2e5e14a0-5c27-4560-a90f-8ffbd78bb30e,113867,Leonardo Hotel Derby,Standard Twin Room,20260706|20260707|W|164|113867|TWN.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~24a65~1897035564~N~~~NRF~~2885B19D067C4F9178274243433005AAUK0001000100020524a65,Omio/HBX,GBP -5.26,-526,
42,Holiday Inn Express Hull City Centre by IHG,city centre,Hull,53.74577,-0.346083,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-hull-city-centre.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 83.00,8300,Standard Room with Free Hot Breakfast,£83 Price £83 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=100036,GBP 83.00,8300,18f37b1c-74f9-4595-94c2-78ac7363daf7,100036,Holiday Inn Express Hull City Centre by IHG,Standard Double or Twin Room,20260706|20260707|W|164|100036|DBT.ST|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~20053~-1577495612~N~~~NRF~~F1A7A31F54AA424178274245144405AAUK0001000100020520053,Tie,GBP 0.00,0,
43,Moxy Milton Keynes,business district,Milton Keynes,52.037676,-0.761911,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-milton-keynes-milton-keynes2.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 98.00,9800,,£98 Price £98 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=937637,GBP 104.00,10400,19178052-f811-4ede-81a9-6bd5b8b8126e,937637,Moxy Milton Keynes,Non Smoking Twin Room,20260706|20260707|W|164|937637|TWN.NM|ID_B2B_44|CB|B2CNRFXXXX|1~1~0||N@07~A-SIC~20068~394840992~N~~~NRF~~B79254353D5D45B178274246920105AAUK0001000100010520068,Booking.com,+GBP 6.00,600,
44,Novotel Reading Centre,city centre,Reading,51.456873,-0.972652,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelreadingcentre.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 123.00,12300,Superior Room - Room Only Non - refundable,£123 Price £123 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=100014,GBP 112.15,11215,4fc7a09c-fae4-4756-9c71-54a4a856bb8d,100014,Novotel Reading Centre,Accessible Room,20260706|20260707|W|164|100014|ROO.H6-1|ID_B2B_88|RO|PKGNRFEUXX|1~1~0||N@07~A-SIC~20f70~-767655346~N~~~NRF~~F57FFB58B7EF4E7178274248633805AAUK0001000100040520f70,Omio/HBX,GBP -10.85,-1085,
45,Courtyard by Marriott Oxford City Centre,city centre,Oxford,51.751413,-1.26415,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-oxford-city-centre.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 222.00,22200,,£222 Price £222 Includes taxes and charges,20,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=822475,GBP 235.47,23547,49168b9e-e785-406b-be07-01a90f7f6d72,822475,Courtyard by Marriott Oxford City Centre,King Size Bed Double Room,20260706|20260707|W|164|822475|DBL.KG|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~22feb~1008650536~N~~~NRF~~A3EA7ACA30994CB178274250351305AAUK0001000100010522feb,Booking.com,+GBP 13.47,1347,
46,Leonardo Hotel Southampton,city centre,Southampton,50.910727,-1.401253,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-southampton.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 74.00,7400,,£74 Price £74 Includes taxes and charges,80,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=24018,GBP 68.09,6809,e9760d8c-aa9c-4290-affd-e03e772079b0,24018,Leonardo Hotel Southampton,Standard Double Room,20260706|20260707|W|164|24018|DBL.ST|BAR NRF OP RO|RO||1~1~0||P@07~A-SIC~20944~-1053750796~N~~~NRF~~4C0CF36BEE9948F178274252170005AAUK0001000100030520944,Omio/HBX,GBP -5.91,-591,
47,Leonardo Hotel Exeter,city centre,Exeter,50.725773,-3.521616,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-exeter.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 115.00,11500,,£115 Price £115 Includes taxes and charges,50,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=113865,GBP 109.44,10944,d31de956-45e0-4fca-aee6-a220d34b698d,113865,Leonardo Hotel Exeter,Standard Single Room,20260706|20260707|W|164|113865|SGL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~22c6d~371025466~N~~~NRF~~7A8173C8D4714E6178274253946405AAUK0001000100020522c6d,Omio/HBX,GBP -5.56,-556,
48,Leonardo Hotel Nottingham,railway station,Nottingham,52.948456,-1.140703,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-nottingham.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 90.00,9000,,£90 Price £90 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=37209,GBP 83.04,8304,b457bdff-0e7b-470e-b538-1833166e8e1a,37209,Leonardo Hotel Nottingham,Superior Triple Room,20260706|20260707|W|164|37209|TPL.SU-1|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~20453~1002979535~N~~~NRF~~01AAB435E690436178274255667205AAUK0001000100020520453,Omio/HBX,GBP -6.96,-696,
49,Holiday Inn Express Swindon City Centre by IHG,city centre,Swindon,51.562905,-1.787875,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-swindon-city-centre.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 70.00,7000,Standard King Room with Free Hot Breakfast,£70 Price £70 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=36998,GBP 70.00,7000,e9f8a99a-90ca-4108-b9df-964f78368cbe,36998,Holiday Inn Express Swindon City Centre by IHG,Standard Single Room,20260706|20260707|W|164|36998|SGL.ST|ID_B2B_44|BB|B2CNRFXXXX|1~1~0||N@07~A-SIC~20046~-637760231~N~~~NRF~~A621C291A7C1466178274257437905AAUK0001000100020520046,Tie,GBP 0.00,0,
50,Leonardo Hotel Sheffield,city centre,Sheffield,53.376611,-1.469809,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-sheffield.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 112.00,11200,,£112 Price £112 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=106970,GBP 106.02,10602,a044ee96-f52c-4ef9-8b30-d371b084ed6e,106970,Leonardo Hotel Sheffield,Standard Single Room,20260706|20260707|W|164|106970|SGL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~2026a~-1626463017~N~~~NRF~~FC033C3905AF4EC178274259193105AAUK000100010002052026a,Omio/HBX,GBP -5.98,-598,
51,Maldron Hotel Brighton City Centre,city centre,Brighton,50.822508,-0.147613,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-brighton.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 123.00,12300,,£145 £123 Original price £145 Current price £123 £145 × 1 night £145 Getaway Deal - £21.75 This property is offering a discount on select stays between 26 Mar–30 Sept 2026. Total £123.25 Includes taxes and charges 15% off 15% off You’re getting a reduced rate because this property is offering a Geta,50,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=1023821,GBP 105.09,10509,d40841dc-5cf8-49bf-894a-8e31b43bf89e,1023821,Maldron Hotel Brighton City Centre,Deluxe Double or Twin Room,20260706|20260707|W|164|1023821|DBT.DX|BAROPNRF RO SL|RO||1~1~0||N@07~A-SIC~20969~151014603~N~~~NRF~~000D1F5E64834C2178274260932405AAUK0001000100010520969,Omio/HBX,GBP -17.91,-1791,
52,Courtyard by Marriott Luton Airport,airport,Luton,51.874568,-0.384426,2026-07-06,2026-07-07,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-luton-airport.en-gb.html?checkin=2026-07-06&checkout=2026-07-07&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 142.00,14200,,£142 Price £142 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=649186,GBP 150.06,15006,721fa07f-24b8-4cb6-9f33-8d51417aa696,649186,Courtyard by Marriott Luton Airport,King Size Bed Double Room,20260706|20260707|W|164|649186|DBL.KG|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20696~698062801~N~~~NRF~~11EC950CCADF4B8178274262681005AAUK0001000100010520696,Booking.com,+GBP 8.06,806,
