row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
26,ibis Styles Liverpool Centre Dale Street,city centre,Liverpool,53.408478,-2.987749,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-liverpool-dale-st.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 51.00,5100,,£51 Price £51 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=53.408478&locale=en&longitude=-2.987749&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 45.09,4509,3c7f7dcf-798d-4d33-a8d8-5d7d113bdc7e,383530,ibis Styles Liverpool Centre Dale Street - Cavern ,Queen Size Bed Double Room,20260525|20260526|W|164|383530|DBL.QN|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~2092d~-500487277~N~~~NRF~~E026B11D50874C8177909188062705AAUK010100940014102092d,Omio/HBX,GBP -5.91,-591,
27,Leonardo Royal Hotel Glasgow,Central Station,Glasgow,55.85685,-4.257751,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-glasgow.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 120.00,12000,,£120 Price £120 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=55.85685&locale=en&longitude=-4.257751&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 113.71,11371,d5b85c58-7fd0-4b25-9d26-0ab2a7a050d7,7536,Leonardo Royal Hotel Glasgow,Superior with Double Bed Double Room,20260525|20260526|W|163|7536|DBL.DB-SU|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~24771~-1299436193~N~~~NRF~~C2DA7FD3456B40B177909189966205AAUK0103009900121024771,Omio/HBX,GBP -6.29,-629,
28,Moxy Glasgow SEC,Scottish Event Campus,Glasgow,55.859734,-4.281577,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-glasgow-sec.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 146.00,14600,,£146 Price £146 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=55.859734&locale=en&longitude=-4.281577&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 146.00,14600,746777c1-395b-4e0f-af96-eabe24afb8cf,931557,Moxy Glasgow SEC,Queen Bed Smoking Double Room,20260525|20260526|W|163|931557|DBL.QN-JK|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20092~-1269120802~N~~~NRF~~8345661BDB75495177909191810205AAUK0103009900121020092,Tie,GBP 0.00,0,
29,ibis Styles Glasgow Centre George Square,city centre,Glasgow,55.859383,-4.250741,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-glasgow-centre-george-square.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 88.00,8800,,£88 Price £88 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=55.859383&locale=en&longitude=-4.250741&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 88.00,8800,601b46d7-7a9f-4c66-883d-0cb50bb441c8,602032,Ibis Styles Glasgow Centre George Square,Accessible Double Room,20260525|20260526|W|163|602032|DBL.H6-1|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20058~-1837286846~N~~~NRF~~95EADA0DBF03426177909193660605AAUK0104010000121020058,Tie,GBP 0.00,0,
30,Moxy Bristol,Cabot Circus,Bristol,51.460492,-2.582926,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-bristol.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 52.00,5200,,£52 Price £52 Includes taxes and charges,36,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.460492&locale=en&longitude=-2.582926&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 52.04,5204,252280ef-61e2-4a01-8e53-b768c941147f,989159,Moxy Bristol,Queen Size Bed Double Room,20260525|20260526|W|164|989159|DBL.QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20434~537191357~N~~~NRF~~B97F6F3800474F2177909195638805AAUK0091008700131020434,Booking.com,+GBP 0.04,4,
31,Leonardo Hotel Bristol City,Temple Meads,Bristol,51.453928,-2.583266,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-bristol-city.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 67.00,6700,,£67 Price £67 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.453928&locale=en&longitude=-2.583266&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 63.27,6327,77edec36-c143-410f-8823-1e6b8347a819,855191,Leonardo Hotel Bristol City,Standard Double Room,20260525|20260526|W|164|855191|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~21b3f~-1393240786~N~~~NRF~~53DA98523C7A490177909197504705AAUK0089008500131021b3f,Omio/HBX,GBP -3.73,-373,
32,The Grand Bristol by Sunday,city centre,Bristol,51.455092,-2.593323,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/the-grand-hotel.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 66.00,6600,,£94 £66 Original price £94 Current price £66 £93.60 × 1 night £93.60 Getaway Deal - £27.14 This property is offering a discount on stays between 26 Mar–30 Sept 2026. Total £66.46 Includes taxes and charges 29% off 29% off You’re getting a reduced rate because this property is offering a Getaway Deal,54,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.455092&locale=en&longitude=-2.593323&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 65.52,6552,252033e6-a84a-4389-85d2-b88b5ca70cb2,8935,Bristol Grand Hotel By Sunday,Comfort Double Room,20260525|20260526|W|164|8935|DBL.OM|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~23441~-620636057~N~~~NRF~~A3D4AEF3CE28483177909199392805AAUK0091008700131023441,Omio/HBX,GBP -0.48,-48,
33,Leonardo Hotel Cardiff,city centre,Cardiff,51.482769,-3.174339,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-cardiff.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 71.00,7100,Standard Single Room,£71 Price £71 Includes taxes and charges,48,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.482769&locale=en&longitude=-3.174339&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 67.54,6754,1f2475d5-9672-4b5b-aeb6-0a5cd42a0c8a,9506,Leonardo Hotel Cardiff,Standard Single Room,20260525|20260526|W|164|9506|SGL.ST-1|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~23643~829781831~N~~~NRF~~85BEE95E0DEC443177909201264405AAUK0047004100091023643,Omio/HBX,GBP -3.46,-346,
34,Moxy York,city centre,York,53.959839,-1.075059,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-york.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 86.00,8600,,£86 Price £86 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=53.959839&locale=en&longitude=-1.075059&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 86.00,8600,190a0ca4-1a19-40a5-abf9-230e94799e9f,668755,Moxy York,Queen Size Bed Double Room,20260525|20260526|W|164|668755|DBL.QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20056~-740594628~N~~~NRF~~A3C402B45292444177909203083405AAUK0054005300131020056,Tie,GBP 0.00,0,
35,Maldron Hotel Newcastle,city centre,Newcastle upon Tyne,54.971624,-1.616292,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-newcastle.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 77.00,7700,,£77 Price £77 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=54.971624&locale=en&longitude=-1.616292&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 69.71,6971,85c6785c-c35e-4ccb-9360-c7f04be29e7c,644116,Maldron Hotel Newcastle,Deluxe Double Room,20260525|20260526|W|164|644116|DBL.DX|BAR NRF OP RO|RO||1~1~0||N@07~A-SIC~24745~-771383189~N~~~NRF~~9221F15ADDB94F5177909204941905AAUK0070006400121024745,Omio/HBX,GBP -7.29,-729,
36,ibis Cambridge Central Station,Central Station,Cambridge,52.195012,0.137584,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-cambridge.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 89.00,8900,,£89 Price £89 Includes taxes and charges,8,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=52.195012&locale=en&longitude=0.137584&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
37,Holiday Inn Express Portsmouth Gunwharf Quays by IHG,Gunwharf Quays,Portsmouth,50.795679,-1.104189,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/exhiportsmouth.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 145.00,14500,Standard Double Room with Free Hot Breakfast,£145 Price £145 Includes taxes and charges,8,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=50.795679&locale=en&longitude=-1.104189&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 145.00,14500,e979f841-f6a8-4d61-bb24-164e92dbc1e0,37120,Holiday Inn Express Portsmouth Gunwharf Quays,With Double Bed Double Room,20260525|20260526|W|164|37120|DBL.DB|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~20091~1163524160~N~~~NRF~~E84378F375A6425177909208513905AAUK0047004200061020091,Tie,GBP 0.00,0,
38,ibis Portsmouth Centre,city centre,Portsmouth,50.795198,-1.092749,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-portsmouth.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 67.00,6700,,£67 Price £67 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=50.795198&locale=en&longitude=-1.092749&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 67.16,6716,6d67a8c7-0fec-4725-9e41-585f5d8e872d,380643,ibis Portsmouth Centre,Standard Double Room,20260525|20260526|W|164|380643|DBL.ST|ID_B2B_97|RO|APFLRA3|1~1~0||N@07~A-SIC~21043~240957779~N~~~NRF~~14CEB41631E04BD177909210302005AAUK0046004100061021043,Booking.com,+GBP 0.16,16,
39,Moxy Plymouth,Millbay,Plymouth,50.368109,-4.15145,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-plymouth.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 64.00,6400,,£64 Price £64 Includes taxes and charges,44,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=50.368109&locale=en&longitude=-4.15145&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 64.00,6400,2d822a23-f66e-481f-a0d0-97771ecb92ee,1034211,Moxy Plymouth,Queen Bed Non Smoking Double Room,20260525|20260526|W|164|1034211|DBL.NM-QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20040~-312733749~N~~~NRF~~1B0E2AD7D265495177909212115805AAUK0020001600061020040,Tie,GBP 0.00,0,
40,Holiday Inn Express Aberdeen City Centre by IHG,city centre,Aberdeen,57.144528,-2.110222,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/expressbyholidayinnaberdeencitycentre.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 53.00,5300,Standard Room with Free Hot Breakfast,£53 Price £53 Includes taxes and charges,20,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=57.144528&locale=en&longitude=-2.110222&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 53.00,5300,c30ecc8d-2b24-40cb-9b5f-3c1b22b7114f,16604,Holiday Inn Express Aberdeen City Centre,Standard Double or Twin Room,20260525|20260526|W|163|16604|DBT.ST|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~20035~-2001673626~N~~~NRF~~108D3C77A12F4EE177909213861405AAUK0054005100111020035,Tie,GBP 0.00,0,
41,Leonardo Hotel Derby,city centre,Derby,52.926839,-1.477793,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-derby.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 54.00,5400,,£54 Price £54 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=52.926839&locale=en&longitude=-1.477793&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 51.30,5130,a608e3d6-7701-4310-b632-679baa68e7c7,113867,Leonardo Hotel Derby,Standard Double Room,20260525|20260526|W|164|113867|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~21e33~1790301800~N~~~NRF~~A132DF01D8A0447177909215776405AAUK0038003700091021e33,Omio/HBX,GBP -2.70,-270,
42,Holiday Inn Express Hull City Centre by IHG,city centre,Hull,53.74577,-0.346083,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-hull-city-centre.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 59.00,5900,Standard Room with Free Hot Breakfast,£59 Price £59 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=53.74577&locale=en&longitude=-0.346083&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 59.00,5900,5190f66e-a21f-4803-96a9-2c1148eb264c,100036,Holiday Inn Express Hull City Centre,Standard Twin Room,20260525|20260526|W|164|100036|TWN.ST|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~2003b~-1066549142~N~~~NRF~~18E41480F3EE489177909217553205AAUK001900180007102003b,Tie,GBP 0.00,0,
43,Moxy Milton Keynes,business district,Milton Keynes,52.037676,-0.761911,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-milton-keynes-milton-keynes2.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 67.00,6700,,£67 Price £67 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=52.037676&locale=en&longitude=-0.761911&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 66.61,6661,44c3acb7-25f5-48e4-a2bb-cf858239c01c,937637,Moxy Milton Keynes,Non Smoking Twin Room,20260525|20260526|W|164|937637|TWN.NM|ID_B2B_44|CB|B2CNRFXXXX|1~1~0||N@07~A-SIC~23d42~-1360181193~N~~~NRF~~F99554DDC8294D9177909219311205AAUK0035003300111023d42,Omio/HBX,GBP -0.39,-39,
44,Novotel Reading Centre,city centre,Reading,51.456873,-0.972652,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelreadingcentre.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 81.00,8100,,£81 Price £81 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.456873&locale=en&longitude=-0.972652&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 74.92,7492,a8ea2870-3b70-43a5-84e2-d0df2f299a54,100014,Novotel Reading Centre,Standard Twin Room,20260525|20260526|W|164|100014|TWN.ST|ID_B2B_97|BB|APFLPRFL|1~1~0||N@07~A-SIC~25c4a~70244329~N~~~NRF~~6CF3EC16D2734AC177909221112205AAUK0056005400081025c4a,Omio/HBX,GBP -6.08,-608,
45,Courtyard by Marriott Oxford City Centre,city centre,Oxford,51.751413,-1.26415,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-oxford-city-centre.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 189.00,18900,,£189 Price £189 Includes taxes and charges,12,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.751413&locale=en&longitude=-1.26415&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 189.05,18905,db342945-3d92-4708-af4f-f3dac8471f29,822475,Courtyard By Marriott Oxford City Centre,King Size Bed Double Room,20260525|20260526|W|164|822475|DBL.KG|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~205bd~-795668595~N~~~NRF~~7CEF3CC67EF94B0177909222911705AAUK00720072001110205bd,Booking.com,+GBP 0.05,5,
46,Leonardo Hotel Southampton,city centre,Southampton,50.910727,-1.401253,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-southampton.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 84.00,8400,,£84 Price £84 Includes taxes and charges,80,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=50.910727&locale=en&longitude=-1.401253&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 79.51,7951,8081a811-4c57-4744-9b4f-3c91bdd913f4,24018,Leonardo Hotel Southampton ,Standard Double Room,20260525|20260526|W|164|24018|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~2334f~341430720~N~~~NRF~~5B93DCBD063E436177909224776305AAUK006700660011102334f,Omio/HBX,GBP -4.49,-449,
47,Leonardo Hotel Exeter,city centre,Exeter,50.725773,-3.521616,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-exeter.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 77.00,7700,,£77 Price £77 Includes taxes and charges,50,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=50.725773&locale=en&longitude=-3.521616&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 72.67,7267,80b6df1a-8d1b-4a3d-a7b9-d413aa762ac8,113865,Leonardo Hotel Exeter ,Standard Single Room,20260525|20260526|W|164|113865|SGL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~24348~373667059~N~~~NRF~~BDC26629DADC464177909226630705AAUK0027002700091024348,Omio/HBX,GBP -4.33,-433,
48,Leonardo Hotel Nottingham,railway station,Nottingham,52.948456,-1.140703,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-nottingham.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 77.00,7700,,£77 Price £77 Includes taxes and charges,38,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=52.948456&locale=en&longitude=-1.140703&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 71.42,7142,a86df704-9c90-44ac-99fe-871c5c8eb870,37209,Leonardo Hotel Nottingham ,Standard Double Room,20260525|20260526|W|164|37209|DBL.ST|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~22a47~-1925882293~N~~~NRF~~69ED0FBF83E1483177909228414305AAUK0040003800091022a47,Omio/HBX,GBP -5.58,-558,
49,Holiday Inn Express Swindon City Centre by IHG,city centre,Swindon,51.562905,-1.787875,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-swindon-city-centre.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 54.00,5400,Standard King Room with Free Hot Breakfast,£54 Price £54 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.562905&locale=en&longitude=-1.787875&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 54.00,5400,8a8ba176-caf2-41ea-bdd7-57acfa6f2473,36998,Holiday Inn Express Swindon City Centre,Standard Room,20260525|20260526|W|164|36998|ROO.ST|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~20036~-667465174~N~~~NRF~~23AC0F142D3042F177909230219505AAUK0024002300061020036,Tie,GBP 0.00,0,
50,Leonardo Hotel Sheffield,city centre,Sheffield,53.376611,-1.469809,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-sheffield.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 67.00,6700,,£67 Price £67 Includes taxes and charges,72,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=53.376611&locale=en&longitude=-1.469809&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 63.27,6327,1d971a1d-de64-46de-9fd6-bdd4620212be,106970,Leonardo Hotel Sheffield ,Standard Single Room,20260525|20260526|W|164|106970|SGL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~21b3f~1431529182~N~~~NRF~~1B611C46F0354FF177909232033705AAUK0051004800101021b3f,Omio/HBX,GBP -3.73,-373,
51,Maldron Hotel Brighton City Centre,city centre,Brighton,50.822508,-0.147613,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-brighton.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 107.00,10700,,£107 Price £107 Includes taxes and charges,36,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=50.822508&locale=en&longitude=-0.147613&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 93.96,9396,1a29eac7-365f-4fc8-988d-c9f9e2af5ba8,1023821,Maldron Hotel Brighton City Centre,Deluxe Double Room,20260525|20260526|W|164|1023821|DBL.DX|BAR OP RO|RO||1~1~0||P@07~A-SIC~2605d~-775676177~N~~~NOR~~7AF26A5523CF4C9177909233862305AAUK004800460011102605d,Omio/HBX,GBP -13.04,-1304,
52,Courtyard by Marriott Luton Airport,airport,Luton,51.874568,-0.384426,2026-05-25,2026-05-26,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-luton-airport.en-gb.html?checkin=2026-05-25&checkout=2026-05-26&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 109.00,10900,,£109 Price £109 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=25-05-2026&checkOut=26-05-2026&children=0&currency=GBP&latitude=51.874568&locale=en&longitude=-0.384426&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 115.00,11500,0b29572d-a0f6-41bd-8867-79f7cc32abe8,649186,Courtyard Luton Airport,Standard Twin Room,20260525|20260526|W|164|649186|TWN.ST|ID_B2B_44|RO|B2CXXXX|1~1~0||N@07~A-SIC~20073~1438858890~N~~~NOR~~196FFD0B53D94A0177909235716305AAUK0042004100121020073,Booking.com,+GBP 6.00,600,
